,unpriv,priv,SUM
TP,5418.0,6227.0,11645.0
TN,52887.0,50232.0,103119.0
FP,2643.0,3168.0,5811.0
FN,10272.0,11593.0,21865.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8186604886267902,0.7927408031451839,1.611401291771974
opportunity_equality,0.3453154875717017,0.3494388327721661,0.6947543203438677
predictive_equality,0.04759589411129119,0.059325842696629216,0.10692173680792041
statistical_parity,0.11318449873631002,0.13191519236169616,0.24509969109800617
predictive_parity,0.6721250465202828,0.6627993613624268,1.3349244078827096
neg_predictive_parity,0.8373628461501924,0.812486858067125,1.6498497042173175
treatment equality,0.07270050414779583,0.09119179822771782,0.16389230237551367
